epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,4064.15,0.33638,1.51857,0.57694,0.8385,0.81854,0.88479,0.78055,0.26863,1.24757,0.48459,0.0002576,0.0002576,0.0002576
90,4111.89,0.35517,1.55526,0.59711,0.80653,0.80747,0.88016,0.78042,0.27195,1.27018,0.48611,0.0002378,0.0002378,0.0002378
91,4157.96,0.16184,1.07922,0.29,0.68038,0.71918,0.75071,0.64601,0.29531,1.48141,0.49397,0.000218,0.000218,0.000218
92,4211.69,0.15471,1.06787,0.29008,0.73253,0.72973,0.79172,0.68723,0.28886,1.57261,0.49112,0.0001982,0.0001982,0.0001982
93,4260.58,0.1647,1.04386,0.2991,0.82442,0.74028,0.86566,0.76101,0.2784,1.41031,0.48608,0.0001784,0.0001784,0.0001784
94,4309.21,0.15633,1.01638,0.29865,0.82366,0.77848,0.88443,0.77963,0.26861,1.32114,0.48204,0.0001586,0.0001586,0.0001586
95,4356.39,0.16598,1.01114,0.29874,0.8789,0.71922,0.89155,0.78624,0.27065,1.30859,0.48409,0.0001388,0.0001388,0.0001388
96,4401.21,0.1582,1.01777,0.29329,0.87102,0.76052,0.89765,0.79361,0.27092,1.27429,0.48455,0.000119,0.000119,0.000119
97,4446.81,0.1518,1.01835,0.29287,0.83622,0.78199,0.88547,0.77651,0.28063,1.32198,0.48913,9.92e-05,9.92e-05,9.92e-05
98,4491.6,0.1593,1.01845,0.2946,0.79112,0.78378,0.8613,0.75195,0.29057,1.36115,0.49184,7.94e-05,7.94e-05,7.94e-05
99,4536.37,0.14803,0.96747,0.29474,0.83265,0.78378,0.89041,0.78259,0.28494,1.2715,0.48913,5.96e-05,5.96e-05,5.96e-05
100,4580.13,0.144,0.96964,0.28486,0.83401,0.78829,0.88675,0.77591,0.28602,1.27039,0.49018,3.98e-05,3.98e-05,3.98e-05
